
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
1.8	98	0	0	0	182	6	203	180	
1.9	96	0	8	0	181	5	204	181	
2.0	100	0	19	0	183	7	206	180	
2.1	96	0	10	0	183	6	207	182	
2.2	100	0	17	0	183	6	208	181	
2.3	90	0	2	0	183	6	209	182	
2.4	80	0	0	0	183	6	209	182	
2.5	83	0	6	0	184	6	209	182	
2.6	91	0	2	0	184	7	209	182	
2.7	65	0	0	0	184	7	209	182	
2.8	67	0	0	0	184	7	209	182	
2.9	73	0	0	0	185	7	209	182	
3.0	69	0	0	0	184	6	209	182	

Pre-Reclaim: 200000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	100	0	38	0	188	10	215	183	
0.2	98	0	41	0	191	15	220	181	
0.3	100	0	42	0	195	18	225	181	
0.4	96	0	36	0	198	23	229	179	
0.5	100	0	35	0	200	27	233	178	
0.6	98	0	28	0	203	29	237	178	
0.7	100	0	35	0	206	33	241	178	
0.8	97	0	37	0	209	40	246	173	
0.9	100	0	37	0	211	46	249	169	
1.1	100	0	38	0	214	49	254	169	
1.2	100	0	33	0	216	51	258	170	
1.3	100	0	36	0	218	53	263	170	
1.4	84	0	45	0	221	54	268	171	
1.5	58	0	48	0	224	57	273	171	
1.6	63	0	50	0	228	62	278	170	
1.7	64	0	49	0	230	73	281	162	
1.8	65	0	44	0	235	78	288	162	
1.9	59	0	55	0	239	82	295	162	
2.0	62	0	44	0	243	86	301	162	
2.1	88	0	50	0	246	88	306	162	
2.2	100	0	46	0	248	91	311	162	
2.3	100	0	39	0	253	97	313	161	
2.4	100	0	38	0	255	104	316	157	
2.5	100	0	40	0	257	110	320	152	
2.6	100	0	39	0	260	113	325	153	
2.7	98	0	40	0	263	116	330	153	
2.8	98	0	39	0	266	119	335	153	
2.9	96	0	39	0	269	121	339	153	
3.0	92	0	36	0	272	125	344	153	
3.2	72	0	46	0	276	129	349	153	
3.3	59	0	46	0	279	139	354	146	
3.4	58	0	48	0	280	155	355	131	
3.5	62	0	47	0	283	159	360	129	
3.6	62	0	52	0	287	163	366	129	
3.7	67	0	49	0	291	174	371	123	
3.8	64	0	50	0	292	194	373	104	
3.9	46	0	33	0	293	218	373	81	
4.0	19	0	0	0	293	218	373	81	
4.1	11	0	0	0	293	218	373	81	
4.2	48	0	0	0	293	218	373	81	
4.3	63	0	0	0	293	218	373	81	
4.4	17	0	0	0	293	218	373	81	
4.5	18	0	0	0	293	218	373	81	
4.6	14	0	0	0	293	218	373	81	
4.7	18	0	0	0	294	218	373	82	
4.8	19	0	0	0	294	218	373	82	
4.9	5	0	0	0	294	218	373	82	
5.0	12	0	0	0	294	218	373	82	
5.1	11	0	0	0	294	218	373	82	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	13	0	0	0	294	218	373	82	
0.2	10	0	0	0	294	218	373	82	
0.3	10	0	0	0	294	218	373	82	
0.4	9	0	0	0	294	218	373	82	
0.5	9	0	0	0	294	218	373	82	
0.6	11	0	0	0	294	218	373	82	
0.7	12	0	0	0	294	218	373	82	
0.8	10	0	0	0	294	218	373	82	
0.9	6	0	0	0	294	218	373	82	
1.0	11	0	0	0	294	218	373	82	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	9	0	0	0	294	218	373	82	
0.2	9	0	0	0	294	218	373	82	
0.3	4	0	0	0	294	218	373	82	
0.4	11	0	0	0	294	218	373	82	
0.5	9	0	0	0	294	218	373	82	
0.6	17	0	0	0	294	218	373	82	
0.7	2	0	0	0	294	218	373	82	
0.8	7	0	0	0	294	218	373	82	
0.9	11	0	0	0	294	217	373	83	
1.0	26	0	0	0	295	217	373	84	
1.1	11	0	0	0	295	217	373	84	
1.2	12	0	0	0	295	217	373	84	
1.3	9	0	0	0	295	217	373	84	
1.4	12	0	0	0	295	217	373	84	
1.5	15	0	0	0	295	217	373	84	
1.6	10	0	0	0	295	217	373	84	
1.7	11	0	0	0	295	217	373	84	
1.8	6	0	0	0	295	217	373	84	
1.9	24	0	0	0	295	217	373	84	
2.0	9	0	0	0	295	217	373	84	
2.1	13	0	0	0	295	216	373	85	
2.2	9	0	0	0	295	216	373	85	
2.3	13	0	0	0	295	216	373	85	
2.4	7	0	0	0	295	216	373	85	
2.6	10	0	0	0	295	216	373	85	
2.7	9	0	0	0	295	216	373	85	
2.8	4	0	0	0	295	216	373	85	
2.9	2	0	0	0	295	216	373	85	
3.0	5	0	0	0	295	216	373	85	
3.1	6	0	0	0	295	216	373	85	
3.2	17	0	0	0	295	216	373	85	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.5	55	0	0	0	294	196	373	103	
0.6	47	36	0	0	293	191	373	108	
0.7	63	45	0	0	292	190	373	108	
0.8	76	46	0	0	290	187	373	108	
0.9	78	39	0	0	286	182	373	110	
1.0	67	45	0	0	286	181	373	110	
1.1	67	49	0	0	283	178	373	110	
1.2	59	49	0	0	282	178	373	110	
1.3	62	46	0	0	282	178	373	110	
1.4	60	48	0	0	283	178	373	111	
1.5	60	50	0	0	282	177	373	111	
1.6	63	49	0	0	282	177	373	111	
1.8	61	49	0	0	281	176	373	111	
1.9	63	52	0	0	281	176	373	111	
2.0	61	43	0	0	280	174	373	112	
2.1	62	48	0	0	278	172	373	112	
2.2	60	52	0	0	277	171	373	112	
2.3	58	46	0	0	277	171	373	112	
2.4	60	48	0	0	276	170	373	112	
2.5	62	48	0	0	275	169	373	112	
2.6	60	49	0	0	274	168	373	112	
2.7	63	49	0	0	273	167	373	112	
2.8	60	46	0	0	272	166	373	112	
2.9	59	50	0	0	272	166	373	112	
3.0	64	49	0	0	272	164	372	113	
3.1	58	51	0	0	269	161	372	114	
3.2	71	46	0	0	268	159	372	116	
3.3	84	67	0	0	265	153	372	118	
3.4	89	77	0	0	262	147	372	121	
3.5	67	50	0	0	262	145	372	122	
3.6	61	47	0	0	262	145	372	122	
3.7	62	49	0	0	260	144	372	122	
3.8	68	44	0	0	260	144	372	122	
3.9	67	53	0	0	260	143	372	122	
4.0	74	62	0	0	258	140	372	124	
4.1	72	42	0	0	258	139	372	125	
4.2	63	52	0	0	257	139	372	125	
4.3	61	30	0	0	257	138	372	125	
4.4	66	57	0	0	257	138	372	125	
4.5	67	47	0	0	255	135	372	126	
4.6	89	62	0	0	251	129	372	128	
4.7	98	67	0	0	243	120	372	128	
4.9	97	23	0	1	235	110	372	131	
5.0	100	27	0	0	235	108	372	133	
5.1	98	19	0	0	235	106	372	135	
5.2	100	24	0	0	234	105	372	136	
5.4	100	34	0	0	234	103	372	137	
5.5	100	17	0	0	233	99	372	140	
5.6	92	3	0	0	233	91	372	147	
5.7	96	7	0	0	233	88	372	151	
5.9	99	12	0	0	231	84	372	153	
6.0	98	25	0	0	231	82	372	155	
6.1	100	36	0	0	227	77	372	156	
6.2	100	36	0	0	217	67	372	156	
6.4	100	41	0	0	230	80	372	156	
6.5	100	56	0	0	231	81	372	156	
6.6	100	27	0	0	231	78	372	159	
6.7	100	41	0	0	231	78	372	159	
6.8	100	44	0	0	230	78	372	159	
6.9	100	31	0	0	230	77	372	159	
7.0	100	36	0	0	229	76	372	159	
7.1	100	39	0	0	229	76	372	159	
7.3	100	37	0	0	236	83	372	159	
7.4	100	41	0	0	243	89	372	160	
7.5	100	40	0	0	243	88	372	160	
7.6	100	39	0	0	242	88	372	160	
7.7	96	36	0	0	242	87	372	161	
7.8	98	36	0	0	241	86	372	161	
7.9	100	29	0	0	241	86	372	161	
8.0	100	58	0	0	240	85	372	161	
8.1	94	50	0	0	240	84	372	162	
8.2	94	45	0	0	239	81	371	164	
8.3	96	48	0	0	228	70	371	164	
8.4	88	44	0	0	226	67	371	164	
8.5	98	77	0	0	224	65	371	165	
8.6	81	60	0	0	223	63	371	166	
8.7	63	47	0	0	223	63	371	166	
8.8	90	67	0	0	220	59	371	167	
8.9	98	74	0	0	220	59	371	167	
9.0	72	51	0	0	220	57	371	169	
9.1	88	45	0	0	215	51	371	171	
9.2	83	19	0	0	214	49	371	171	
9.3	67	10	0	0	214	48	371	172	
9.4	61	31	0	0	214	47	371	173	
9.5	94	73	0	0	213	46	371	173	
9.6	82	70	0	0	212	45	371	173	
9.7	86	69	0	0	211	44	371	173	
9.8	96	70	0	0	211	44	371	173	
9.9	82	67	0	0	210	43	371	173	
10.0	87	64	0	0	211	43	371	173	
10.1	84	67	0	0	210	42	371	173	
10.2	75	60	0	0	208	41	371	173	
10.3	83	67	0	0	207	40	371	173	
10.5	69	52	0	0	207	39	371	173	
10.6	100	46	0	0	205	38	371	173	
10.7	100	47	0	0	204	37	371	173	
10.8	98	51	0	0	204	37	371	173	
10.9	78	59	0	0	205	38	371	173	
11.0	74	53	0	0	205	38	371	173	
11.1	72	55	0	0	205	38	371	173	
11.2	69	50	0	0	205	38	371	173	
11.3	68	53	0	0	205	38	371	173	
11.4	69	45	0	0	205	38	371	173	
11.5	71	52	0	0	205	38	371	173	
11.6	70	55	0	0	205	38	371	173	
11.7	71	60	0	0	205	38	371	173	
11.8	47	31	0	0	206	39	371	173	
11.9	19	0	0	0	206	39	371	173	
12.0	11	2	0	0	206	39	371	173	
12.1	12	0	0	0	206	39	371	173	
12.2	5	0	0	0	206	39	371	173	
12.3	9	2	0	0	206	39	371	173	
12.4	27	17	0	0	206	39	371	173	
12.5	19	12	0	0	206	39	371	173	
12.6	14	2	0	0	206	39	371	173	
12.7	14	0	0	0	207	39	371	173	
12.8	13	0	0	0	207	39	371	173	
12.9	7	2	0	0	207	39	371	173	
13.0	5	0	0	0	207	39	371	173	
13.1	9	0	0	0	207	39	371	173	
13.2	16	2	0	0	207	39	371	173	
13.3	11	0	0	0	207	39	371	173	
13.4	12	0	0	0	207	39	371	173	
13.5	14	0	0	0	207	39	371	173	
13.6	24	15	0	0	207	39	371	173	
13.7	9	2	0	0	207	40	371	173	
13.8	32	0	0	0	208	40	371	174	
13.9	27	0	0	0	209	40	371	174	
14.1	18	2	0	0	209	40	371	174	
14.2	9	0	0	0	209	40	371	174	
14.3	4	0	0	0	209	40	371	174	
14.4	15	2	0	0	209	40	371	174	
14.5	12	0	0	0	209	40	371	174	
14.6	9	0	0	0	209	40	371	174	
14.7	12	2	0	0	209	40	371	174	
14.8	9	0	0	0	209	40	371	174	
14.9	11	0	0	0	209	40	371	174	
15.0	7	2	0	0	209	40	371	174	
org.volt.apps is stablised at 11.9(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	4	0	0	0	209	40	371	174	
0.2	4	0	0	0	209	40	371	174	
0.3	11	0	0	0	209	40	371	174	
0.4	12	0	0	0	209	40	371	174	
0.5	10	0	0	0	209	40	371	174	
0.6	7	0	0	0	209	40	371	174	
0.7	11	0	0	0	209	40	371	174	
0.8	18	0	0	0	209	40	371	174	
0.9	13	0	0	0	209	40	371	174	
1.0	9	0	0	0	209	40	371	174	
1.1	4	0	0	0	209	40	371	174	
1.2	0	0	0	0	209	40	371	174	
1.3	5	0	0	0	209	40	371	174	
1.4	7	0	0	0	209	40	371	174	
1.5	10	0	0	0	209	40	371	174	
1.6	11	0	0	0	209	40	371	174	
1.7	9	0	0	0	209	40	371	174	
1.8	9	0	0	0	209	40	371	174	
1.9	12	0	0	0	209	40	371	174	
2.0	9	0	0	0	209	40	371	174	
