
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
11.3	6	1	0	0	171	13	248	163	
11.4	3	0	0	0	171	13	248	163	
11.5	6	0	0	0	171	13	248	163	
11.6	6	0	0	0	171	13	248	163	
11.7	6	1	0	0	171	13	248	163	
11.8	5	0	0	0	171	13	248	163	
11.9	8	0	0	0	171	13	248	163	
12.0	5	1	0	0	171	13	248	163	
12.1	15	6	0	0	171	13	248	163	
12.2	6	0	0	0	171	13	248	163	
12.3	4	1	0	0	171	13	248	163	
12.4	0	0	0	0	171	13	248	163	
12.5	4	0	0	0	171	13	248	163	
12.6	3	1	0	0	171	13	248	163	
12.7	8	0	0	0	171	13	248	163	
12.8	4	0	0	0	171	13	248	163	
12.9	8	1	0	0	171	13	248	163	
13.0	6	0	0	0	171	13	248	163	
13.1	8	0	0	0	171	13	248	163	
13.2	6	0	0	0	171	13	248	163	
org.volt.apps is stablised at 10.1(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	7	0	0	0	171	13	248	163	
0.2	4	0	0	0	171	13	248	163	
0.3	5	0	0	0	171	12	248	163	
0.4	4	0	0	0	171	12	248	163	
0.5	3	0	0	0	171	12	248	163	
0.6	6	0	0	0	171	12	248	163	
0.7	8	0	0	0	171	12	248	163	
0.8	7	0	0	0	171	12	248	163	
0.9	7	0	0	0	171	12	248	163	
1.0	5	0	0	0	171	12	248	163	
1.1	1	0	0	0	171	12	248	163	
1.2	6	0	0	0	171	12	248	163	
1.3	5	0	0	0	171	12	248	163	
1.4	9	0	0	0	171	12	248	163	
1.5	5	0	0	0	171	12	248	163	
1.6	6	0	0	0	171	12	248	163	
1.7	3	0	0	0	171	12	248	163	
1.8	5	0	0	0	171	12	248	163	
1.9	6	0	0	0	171	12	248	163	
2.0	2	0	0	0	171	12	248	163	
2.1	5	0	0	0	171	12	248	163	
2.2	8	0	0	0	171	12	248	163	
2.3	14	0	0	0	171	12	248	163	
2.4	3	0	0	0	171	12	248	163	
2.5	7	0	0	0	171	12	248	163	
2.6	2	0	0	0	171	12	248	163	
2.7	4	0	0	0	171	12	248	163	
2.8	4	0	0	0	171	12	248	163	
2.9	7	0	0	0	171	12	248	163	
3.0	6	0	0	0	171	12	248	163	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	3	0	0	0	171	12	248	163	
0.2	12	0	0	0	171	12	248	163	
0.3	8	0	0	0	171	12	248	163	
0.4	5	0	0	0	171	12	248	163	
0.5	12	0	0	0	171	12	248	163	
0.6	4	0	0	0	171	12	248	163	
0.7	3	0	0	0	171	12	248	163	
0.8	6	0	0	0	171	12	248	163	
0.9	6	0	0	0	171	12	248	163	
1.0	5	0	0	0	171	12	248	163	
1.1	2	0	0	0	171	12	248	163	
1.2	7	0	0	0	171	12	248	163	
1.3	7	0	0	0	171	12	248	163	
1.4	3	0	0	0	171	12	248	163	
1.5	3	0	0	0	171	12	248	163	
1.6	8	0	0	0	171	12	248	163	
1.7	4	0	0	0	171	12	248	163	
1.8	6	0	0	0	171	12	248	163	
1.9	4	0	0	0	171	12	248	163	
2.0	5	0	0	0	171	12	248	163	
2.1	8	0	0	0	171	12	248	163	
2.2	6	0	0	0	171	12	248	163	
2.3	3	0	0	0	171	12	248	163	
2.4	9	0	0	0	171	12	248	163	
2.5	8	0	0	0	171	12	248	163	
2.6	5	0	0	0	171	12	248	163	
2.8	7	0	0	0	171	12	248	163	
2.9	7	0	0	0	171	12	248	163	
3.0	8	0	0	0	171	12	248	163	
3.1	11	0	0	0	171	12	248	163	
3.2	10	0	0	0	171	12	248	163	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	93	0	16	0	158	8	251	155	
0.2	90	0	4	0	156	6	251	155	
0.3	95	0	12	0	154	6	252	153	
0.4	81	0	23	0	154	9	255	150	
0.5	79	0	13	0	155	11	257	149	
0.6	65	0	0	0	155	11	257	149	
0.7	64	0	0	0	155	11	257	149	
0.8	63	0	0	0	155	11	257	149	
0.9	67	0	0	0	155	11	257	149	
1.0	61	0	0	0	155	11	257	149	
1.1	37	0	0	0	155	11	257	149	
1.2	38	0	0	0	155	11	257	149	
1.3	35	0	0	0	155	11	257	149	
1.4	38	0	0	0	155	11	257	149	
1.5	34	0	0	0	155	11	257	149	
1.6	36	0	0	0	155	11	257	149	
1.7	38	0	0	0	155	11	257	149	
1.8	38	0	0	0	155	11	257	149	
1.9	37	0	0	0	155	11	257	149	
2.0	63	0	0	0	155	11	257	149	
2.1	35	0	0	0	155	11	257	149	
2.2	10	0	0	0	155	11	257	149	
2.4	8	0	0	0	155	11	257	149	
2.5	5	0	0	0	155	11	257	149	
2.6	7	0	0	0	155	11	257	149	
