
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
Pre-Reclaim: 100000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	100	0	25	0	198	14	162	184	
0.2	100	0	34	0	200	17	164	183	
0.3	100	0	35	0	204	21	168	183	
0.4	100	0	40	0	204	24	169	180	
0.5	100	0	29	0	208	28	174	180	
0.6	100	0	37	0	214	35	180	179	
0.8	100	0	38	0	215	40	182	175	
0.9	95	0	25	0	218	43	187	175	
1.0	92	0	36	0	222	46	192	175	
1.1	100	0	44	0	227	53	197	174	
1.2	76	0	52	0	230	60	202	170	
1.3	66	0	53	0	233	63	208	170	
1.4	71	0	51	0	238	71	214	168	
1.5	65	0	47	0	242	76	220	166	
1.6	66	0	48	0	245	79	226	166	
1.7	96	0	49	0	250	84	233	166	
1.8	100	0	48	0	253	92	237	160	
1.9	100	0	38	0	254	104	240	150	
2.0	100	0	35	0	255	106	243	150	
2.1	98	0	37	0	258	110	247	149	
2.2	100	0	39	0	263	121	250	142	
2.3	94	0	32	0	265	137	251	129	
2.4	53	0	0	0	265	137	251	129	
2.5	57	0	0	0	265	137	251	129	
2.6	63	0	0	0	265	137	251	129	
2.7	54	0	0	0	265	137	251	129	
2.8	20	0	0	0	265	137	251	129	
2.9	11	0	0	0	265	137	251	129	
3.0	10	0	0	0	265	137	251	129	
3.2	10	0	0	0	265	137	251	129	
3.3	18	0	0	0	265	137	251	129	
3.4	18	0	0	0	265	137	251	129	
3.5	16	0	0	0	265	137	251	129	
3.6	16	0	0	0	265	137	251	129	
3.7	9	0	0	0	265	137	251	129	
3.8	9	0	0	0	265	137	251	129	
3.9	60	0	0	0	265	137	251	129	
4.0	57	0	0	0	265	137	251	129	
4.1	16	0	0	0	265	137	251	129	
4.2	11	0	0	0	265	137	251	129	
4.3	13	0	0	0	265	137	251	129	
