
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
1.2	15	0	0	230	9	142	
1.3	9	0	0	230	9	142	
1.4	12	0	0	230	9	142	
1.5	7	0	0	230	9	142	
1.6	19	0	0	230	9	142	
1.7	10	0	0	230	9	142	
1.8	7	0	0	230	9	142	
1.9	11	0	0	230	9	142	
2.0	11	0	0	233	11	142	
2.1	11	0	0	233	11	142	
2.2	5	0	0	233	11	142	
2.3	11	0	0	233	11	142	
2.4	11	0	0	233	11	142	
2.5	7	0	0	233	11	142	
2.6	13	0	0	233	11	142	
2.8	9	0	0	233	11	142	
2.9	7	0	0	233	11	142	
3.0	7	0	0	233	11	142	
3.1	5	0	0	233	11	142	
3.2	0	0	0	233	11	142	
 is stablised at 0.1(s)


AUL Launching... "org.volt.mycontents"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.3	76	0	0	232	10	142	
0.4	63	54	0	230	8	142	
0.5	61	48	0	229	8	142	
0.6	61	43	0	228	6	142	
0.7	58	53	0	227	5	142	
0.8	88	41	33	227	9	145	
0.9	75	44	18	227	11	146	
1.0	86	41	27	225	11	149	
1.1	67	47	2	224	9	149	
1.2	75	50	17	225	12	150	
1.3	60	46	0	226	12	150	
1.4	63	52	0	226	12	150	
1.5	67	50	0	225	12	150	
1.6	61	33	0	225	11	150	
1.7	56	48	0	225	11	150	
1.8	62	42	0	224	7	150	
1.9	98	68	13	221	4	151	
2.0	100	63	20	220	3	153	
2.1	98	53	16	219	4	155	
2.2	98	54	29	213	2	158	
2.3	100	38	29	211	3	162	
2.5	100	15	21	217	13	166	
2.6	94	26	0	216	12	166	
2.7	98	24	0	216	12	166	
2.8	96	38	0	215	11	166	
2.9	100	35	0	214	10	166	
3.0	98	40	0	214	10	166	
3.1	67	48	0	213	9	166	
3.2	65	45	0	212	8	166	
3.3	85	48	21	213	10	169	
3.4	75	44	8	213	10	170	
3.5	71	45	14	213	11	171	
3.6	67	45	11	211	11	172	
3.7	73	46	12	212	11	173	
3.8	60	47	0	212	11	173	
3.9	59	49	0	211	11	173	
4.0	63	47	0	211	11	173	
4.1	60	51	0	210	10	173	
4.3	60	51	0	209	9	173	
4.4	63	46	4	208	9	173	
4.5	78	51	16	209	11	175	
4.6	61	52	0	209	11	175	
4.7	60	50	0	208	10	175	
4.8	67	49	0	208	10	175	
4.9	63	47	0	206	8	175	
5.0	62	51	0	205	7	175	
5.1	89	45	14	205	9	176	
5.2	98	38	18	206	12	178	
5.3	100	44	8	205	11	179	
5.4	100	42	4	205	11	180	
5.5	98	32	2	205	11	180	
5.6	92	20	0	205	10	180	
5.7	98	16	0	205	9	180	
5.8	98	31	0	205	9	180	
5.9	100	44	0	204	8	180	
6.0	100	37	15	197	2	182	
6.1	100	28	24	189	4	187	
6.2	100	24	33	203	26	190	
6.3	100	42	0	203	26	190	
6.4	74	15	0	218	41	190	
6.5	63	0	0	218	41	190	
6.6	65	2	0	218	41	190	
6.7	62	0	0	218	41	190	
6.8	60	0	0	218	41	190	
6.9	61	2	0	218	41	190	
7.0	64	0	0	208	31	190	
7.1	16	0	0	208	31	190	
7.2	2	0	0	208	31	190	
7.3	13	2	0	208	31	190	
7.4	15	0	0	208	31	190	
